"","Hectare","Shift","Date","X","Y","Unique.Squirrel.ID","Hectare.Squirrel.Number","Age","Primary.Fur.Color","Highlight.Fur.Color","Combination.of.Primary.and.Highlight.Color","Color.notes","Location","Above.Ground.Sighter.Measurement","Specific.Location","Running","Chasing","Climbing","Eating","Foraging","Other.Activities","Kuks","Quaas","Moans","Tail.flags","Tail.twitches","Approaches","Indifferent","Runs.from","Other.Interactions","Lat.Long","Anonymized.Sighter","Sighter.Observed.Weather.Data","Litter","Litter.Notes","Other.Animal.Sightings","Hectare.Conditions","Hectare.Conditions.Notes","Number.of.sighters","Number.of.Squirrels","Total.Time.of.Sighting","temperature_fahrenheit","temperature_celsius","sunny"
"964","10F","PM",10192018,-73.9708564226824,40.7726219968014,"10F-PM-1019-09",9,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","Across Arbor path into hill w/ bushes","true","false","false","false","true","","false","false","false","false","false","false","false","true","","POINT (-73.9708564226824 40.7726219968014)",221,"58º F, Partly, Cloudy","Some","","Humans, Dogs, Pigeons","Busy","CRAZY BUSY",1,12,30,58,14.4,FALSE
"965","10F","PM",10192018,-73.9710541405708,40.7724691605718,"10F-PM-1019-05",5,"Adult","Black","","Black+","","Above Ground","10","Behind fence, tree","false","false","true","false","false","","false","false","false","false","false","false","true","false","","POINT (-73.9710541405708 40.7724691605718)",221,"58º F, Partly, Cloudy","Some","","Humans, Dogs, Pigeons","Busy","CRAZY BUSY",1,12,30,58,14.4,FALSE
"966","10F","PM",10192018,-73.97107389601,40.7723265810536,"10F-PM-1019-07",7,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Above Ground","10","Same tree (as #6)","false","false","true","false","false","","false","false","false","false","false","false","true","false","","POINT (-73.97107389601 40.7723265810536)",221,"58º F, Partly, Cloudy","Some","","Humans, Dogs, Pigeons","Busy","CRAZY BUSY",1,12,30,58,14.4,FALSE
"967","10F","PM",10192018,-73.9708628933624,40.7725630886784,"10F-PM-1019-08",8,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","Under ""Grape Arbor"" structure behind Bandshell","true","false","false","false","true","digging","false","false","false","false","false","false","false","true","","POINT (-73.9708628933624 40.7725630886784)",221,"58º F, Partly, Cloudy","Some","","Humans, Dogs, Pigeons","Busy","CRAZY BUSY",1,12,30,58,14.4,FALSE
"968","10F","PM",10192018,-73.9708775864433,40.772473633538,"10F-PM-1019-12",12,"Adult","Black","White","Black+White","","Ground Plane","FALSE","","true","false","false","false","true","","false","false","false","false","false","false","false","true","","POINT (-73.9708775864433 40.772473633538)",221,"58º F, Partly, Cloudy","Some","","Humans, Dogs, Pigeons","Busy","CRAZY BUSY",1,12,30,58,14.4,FALSE
"969","10F","PM",10192018,-73.9710760196868,40.7725506006789,"10F-PM-1019-02",2,"Juvenile","Gray","Cinnamon","Gray+Cinnamon","Cinnamon head & stripe","Ground Plane","FALSE","Behind fence, grass","true","false","false","false","false","","false","false","false","false","true","false","false","true","","POINT (-73.9710760196868 40.7725506006789)",221,"58º F, Partly, Cloudy","Some","","Humans, Dogs, Pigeons","Busy","CRAZY BUSY",1,12,30,58,14.4,FALSE
"970","10G","AM",10062018,-73.9706929270645,40.7727841119424,"10G-AM-1006-06",6,"Juvenile","Gray","","Gray+","skinny tail","Ground Plane","FALSE","","false","true","false","false","false","chasing (#5)","true","false","false","false","false","false","false","false","","POINT (-73.9706929270645 40.7727841119424)",136137,"64º F, overcast","Some","","Humans, Dogs, Sparrows","Busy","",2,11,58,64,17.8,FALSE
"971","10G","AM",10062018,-73.9704024529864,40.7729256063889,"10G-AM-1006-04",4,"Juvenile","Gray","White","Gray+White","","Ground Plane","FALSE","","false","true","false","false","false","chasing (#3)","true","false","false","false","false","false","false","false","","POINT (-73.9704024529864 40.7729256063889)",136137,"64º F, overcast","Some","","Humans, Dogs, Sparrows","Busy","",2,11,58,64,17.8,FALSE
"972","10G","AM",10062018,-73.9704269630964,40.7722964640257,"10G-AM-1006-09",9,"Adult","Gray","White","Gray+White","","Ground Plane","FALSE","","true","false","false","false","false","","false","false","false","true","false","false","false","true","","POINT (-73.9704269630964 40.7722964640257)",136137,"64º F, overcast","Some","","Humans, Dogs, Sparrows","Busy","",2,11,58,64,17.8,FALSE
"973","10G","AM",10062018,-73.9700779726297,40.7722086251085,"10G-AM-1006-11",11,"Juvenile","Gray","","Gray+","","Above Ground","2","","false","false","true","false","false","","false","false","false","false","true","false","false","false","","POINT (-73.9700779726297 40.7722086251085)",136137,"64º F, overcast","Some","","Humans, Dogs, Sparrows","Busy","",2,11,58,64,17.8,FALSE
"974","10G","AM",10062018,-73.9704592500888,40.772962887933,"10G-AM-1006-03",3,"Juvenile","Gray","White","Gray+White","tuft on butt","Above Ground","10","","false","false","true","false","false","","false","false","false","true","false","false","false","true","","POINT (-73.9704592500888 40.772962887933)",136137,"64º F, overcast","Some","","Humans, Dogs, Sparrows","Busy","",2,11,58,64,17.8,FALSE
"975","10G","AM",10062018,-73.9706949930717,40.772362045852,"10G-AM-1006-08",8,"Adult","Black","Cinnamon","Black+Cinnamon","","Above Ground","3","","false","false","false","true","false","","false","false","false","true","true","false","true","false","","POINT (-73.9706949930717 40.772362045852)",136137,"64º F, overcast","Some","","Humans, Dogs, Sparrows","Busy","",2,11,58,64,17.8,FALSE
"976","10G","AM",10062018,-73.9699843570636,40.7729480440312,"10G-AM-1006-01",1,"Adult","Gray","","Gray+","","Above Ground","80","","false","false","true","false","false","","false","false","false","false","true","false","true","false","","POINT (-73.96998435706361 40.7729480440312)",136137,"64º F, overcast","Some","","Humans, Dogs, Sparrows","Busy","",2,11,58,64,17.8,FALSE
"977","10G","AM",10062018,-73.9706903740547,40.7726873760687,"10G-AM-1006-07",7,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","true","false","","false","false","false","false","true","false","true","false","","POINT (-73.9706903740547 40.77268737606871)",136137,"64º F, overcast","Some","","Humans, Dogs, Sparrows","Busy","",2,11,58,64,17.8,FALSE
"978","10G","AM",10062018,-73.9701335162984,40.7722051011357,"10G-AM-1006-10",10,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","true","false","false","false","","false","true","false","false","false","false","false","false","","POINT (-73.9701335162984 40.7722051011357)",136137,"64º F, overcast","Some","","Humans, Dogs, Sparrows","Busy","",2,11,58,64,17.8,FALSE
"979","10G","AM",10062018,-73.9707215394887,40.7727508149058,"10G-AM-1006-05",5,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","true","false","false","false","chasing (#6)","true","false","false","false","false","false","false","false","","POINT (-73.9707215394887 40.7727508149058)",136137,"64º F, overcast","Some","","Humans, Dogs, Sparrows","Busy","",2,11,58,64,17.8,FALSE
"980","10G","AM",10062018,-73.9704591091677,40.7729175143429,"10G-AM-1006-02",2,"Adult","Gray","Cinnamon","Gray+Cinnamon","notch on tail","Ground Plane","FALSE","","true","false","false","false","true","","false","false","false","false","false","false","false","true","","POINT (-73.9704591091677 40.7729175143429)",136137,"64º F, overcast","Some","","Humans, Dogs, Sparrows","Busy","",2,11,58,64,17.8,FALSE
"981","10G","PM",10172018,-73.9707937464541,40.7725282708448,"10G-PM-1017-07",7,"Adult","Black","White","Black+White","","Ground Plane","FALSE","","false","false","false","false","false","traveling","false","false","false","false","false","false","true","false","","POINT (-73.9707937464541 40.7725282708448)",242,"60º F, windy, clouds coming in. A couple drops of rain.","None","","Humans","Calm","",1,10,23,60,15.6,FALSE
"982","10G","PM",10172018,-73.9703914126866,40.7722457975176,"10G-PM-1017-01",1,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","false","false","standing","false","false","false","false","false","false","true","false","","POINT (-73.9703914126866 40.7722457975176)",242,"60º F, windy, clouds coming in. A couple drops of rain.","None","","Humans","Calm","",1,10,23,60,15.6,FALSE
"983","10G","PM",10172018,-73.9701575891098,40.7730973282423,"10G-PM-1017-06",6,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","true","false","","POINT (-73.9701575891098 40.7730973282423)",242,"60º F, windy, clouds coming in. A couple drops of rain.","None","","Humans","Calm","",1,10,23,60,15.6,FALSE
"984","10G","PM",10172018,-73.9699369796844,40.7720350191273,"10G-PM-1017-04",4,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","true","false","false","true","false","","false","false","false","false","false","false","true","false","","POINT (-73.9699369796844 40.7720350191273)",242,"60º F, windy, clouds coming in. A couple drops of rain.","None","","Humans","Calm","",1,10,23,60,15.6,FALSE
"985","10G","PM",10172018,-73.9707498430394,40.7723724480959,"10G-PM-1017-09",9,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","true","false","false","false","","false","false","false","false","false","false","true","false","","POINT (-73.9707498430394 40.7723724480959)",242,"60º F, windy, clouds coming in. A couple drops of rain.","None","","Humans","Calm","",1,10,23,60,15.6,FALSE
"986","10G","PM",10172018,-73.970315671921,40.7720905395472,"10G-PM-1017-02",2,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","false","false","false","true","false","","false","false","false","false","false","false","true","false","","POINT (-73.970315671921 40.7720905395472)",242,"60º F, windy, clouds coming in. A couple drops of rain.","None","","Humans","Calm","",1,10,23,60,15.6,FALSE
"987","10G","PM",10172018,-73.9707274055755,40.7723889080377,"10G-PM-1017-10",10,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","true","false","false","false","playing (with #9)","false","false","false","false","false","false","true","false","","POINT (-73.9707274055755 40.7723889080377)",242,"60º F, windy, clouds coming in. A couple drops of rain.","None","","Humans","Calm","",1,10,23,60,15.6,FALSE
"988","10G","PM",10172018,-73.9699513151755,40.7722062991044,"10G-PM-1017-05",5,"Juvenile","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","true","true","","false","false","false","false","false","false","true","false","","POINT (-73.9699513151755 40.7722062991044)",242,"60º F, windy, clouds coming in. A couple drops of rain.","None","","Humans","Calm","",1,10,23,60,15.6,FALSE
"989","10G","PM",10172018,-73.9702382274798,40.7721754848905,"10G-PM-1017-03",3,"Adult","Gray","","Gray+","","Ground Plane","FALSE","","false","false","false","true","false","","false","false","false","false","false","false","true","false","","POINT (-73.9702382274798 40.7721754848905)",242,"60º F, windy, clouds coming in. A couple drops of rain.","None","","Humans","Calm","",1,10,23,60,15.6,FALSE
"990","10G","PM",10172018,-73.9710116801402,40.7723689301989,"10G-PM-1017-08",8,"Adult","Black","Cinnamon","Black+Cinnamon","","Above Ground","10","","false","false","true","false","false","","false","false","false","false","false","false","false","false","","POINT (-73.9710116801402 40.7723689301989)",242,"60º F, windy, clouds coming in. A couple drops of rain.","None","","Humans","Calm","",1,10,23,60,15.6,FALSE
"991","10H","AM",10142018,-73.9687025912431,40.7719319822619,"10H-AM-1014-04",4,"Juvenile","","","+","","Above Ground","20","","false","false","true","false","false","","false","false","false","false","false","false","false","false","","POINT (-73.9687025912431 40.7719319822619)",146147,"50º F, cloudy","None","","Humans, Dogs, Small birds","Busy","",2,6,23,50,10,FALSE
"992","10H","AM",10142018,-73.9698083598887,40.7720099392886,"10H-AM-1014-01",1,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","false","false","","POINT (-73.9698083598887 40.7720099392886)",146147,"50º F, cloudy","None","","Humans, Dogs, Small birds","Busy","",2,6,23,50,10,FALSE
"993","10H","AM",10142018,-73.9691520826028,40.7717104037783,"10H-AM-1014-06",6,"","Cinnamon","","Cinnamon+","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","false","false","","POINT (-73.9691520826028 40.7717104037783)",146147,"50º F, cloudy","None","","Humans, Dogs, Small birds","Busy","",2,6,23,50,10,FALSE
"994","10H","AM",10142018,-73.9686296217893,40.771812308875,"10H-AM-1014-02",2,"Juvenile","Cinnamon","","Cinnamon+","","Above Ground","6","","true","false","false","false","false","","false","false","false","false","false","false","false","false","","POINT (-73.9686296217893 40.771812308875)",146147,"50º F, cloudy","None","","Humans, Dogs, Small birds","Busy","",2,6,23,50,10,FALSE
"995","10H","AM",10142018,-73.9690416961886,40.7716618670996,"10H-AM-1014-05",5,"","Cinnamon","","Cinnamon+","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","false","false","","POINT (-73.9690416961886 40.7716618670996)",146147,"50º F, cloudy","None","","Humans, Dogs, Small birds","Busy","",2,6,23,50,10,FALSE
"996","10H","AM",10142018,-73.9687347731861,40.7718955594385,"10H-AM-1014-03",3,"Juvenile","","","+","","Above Ground","20","","false","false","true","false","false","","false","false","false","false","false","false","false","false","","POINT (-73.9687347731861 40.7718955594385)",146147,"50º F, cloudy","None","","Humans, Dogs, Small birds","Busy","",2,6,23,50,10,FALSE
"997","10H","PM",10072018,-73.9691692160865,40.7725330502929,"10H-PM-1007-02",2,"Adult","Gray","White","Gray+White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","true","false","false","false","","POINT (-73.9691692160865 40.7725330502929)",96,"81º F, Partly Cloudy. Humid.","Some","","Humans, Dogs, Pigeons, Horses","Busy","",1,2,25,81,27.2,FALSE
"998","10H","PM",10072018,-73.9692472299565,40.7722592187215,"10H-PM-1007-01",1,"Adult","Gray","White","Gray+White","dark gray","Above Ground","15","in tree","false","false","true","false","false","","false","false","false","false","false","false","true","false","","POINT (-73.9692472299565 40.7722592187215)",96,"81º F, Partly Cloudy. Humid.","Some","","Humans, Dogs, Pigeons, Horses","Busy","",1,2,25,81,27.2,FALSE
"999","10I","AM",10102018,-73.9680237209555,40.7717022208225,"10I-AM-1010-04",4,"Adult","Gray","White","Gray+White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","true","false","","POINT (-73.9680237209555 40.7717022208225)",67,"Partly cloudy, dewy","Some","","Humans, Dogs","Busy","",1,4,26,NA,NA,FALSE
"1000","10I","AM",10102018,-73.9683965841952,40.7718679848978,"10I-AM-1010-03",3,"Adult","Gray","White","Gray+White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","true","false","","POINT (-73.9683965841952 40.7718679848978)",67,"Partly cloudy, dewy","Some","","Humans, Dogs","Busy","",1,4,26,NA,NA,FALSE
"1001","10I","AM",10102018,-73.9683653449966,40.7719661592206,"10I-AM-1010-01",1,"Adult","Gray","Cinnamon","Gray+Cinnamon","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","false","false","true","false","","POINT (-73.9683653449966 40.7719661592206)",67,"Partly cloudy, dewy","Some","","Humans, Dogs","Busy","",1,4,26,NA,NA,FALSE
"1002","10I","AM",10102018,-73.9679457364586,40.7717350221981,"10I-AM-1010-02",2,"Adult","Gray","White","Gray+White","","Ground Plane","FALSE","","false","false","false","false","true","","false","false","false","false","true","false","false","true","","POINT (-73.9679457364586 40.7717350221981)",67,"Partly cloudy, dewy","Some","","Humans, Dogs","Busy","",1,4,26,NA,NA,FALSE
"1003","10I","PM",10132018,-73.9681810466693,40.7720638449419,"10I-PM-1013-01",1,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","","Ground Plane","FALSE","","true","false","false","false","false","","false","false","false","false","false","false","false","true","","POINT (-73.9681810466693 40.7720638449419)",134,"56° F, Partly Cloudy","None","","Humans, Dogs","Busy","",1,1,25,56,13.3,FALSE
"1004","11A","PM",10132018,-73.9757536187319,40.7755119810678,"11A-PM-1013-03",3,"Adult","Cinnamon","Gray","Cinnamon+Gray","","Ground Plane","FALSE","","false","false","false","true","true","","false","false","false","false","false","false","true","false","","POINT (-73.9757536187319 40.7755119810678)",229,"55º F, cloudy","Some","","Humans, Dogs, Rat (with an apple core), Horses, Robin","Busy","",1,5,25,55,12.8,FALSE
